Customer_Name,CustID,Revenue,% Total,Profit
MIRANDA SIMMONS,21906,14.98,0.00%,9.37
CARLOS RAMIREZ,21322,14.98,0.00%,9.37
ROSS RAMOS,20390,14.98,0.00%,9.37
CRISTINA XU,25017,14.98,0.00%,9.37
ABIGAIL PATTERSON,20643,14.98,0.00%,9.37
AMANDA EVANS,12558,14.98,0.00%,9.37
AUSTIN MARTINEZ,21292,14.98,0.00%,9.37
ISAAC YOUNG,22340,14.98,0.00%,9.37
GERALD SARA,21716,14.98,0.00%,9.37
KELVIN XIE,21806,14.98,0.00%,9.37
JORDAN HALL,21907,14.98,0.00%,9.37
TODD LU,24269,14.98,0.00%,9.37
KAITLYN LOPEZ,21754,14.98,0.00%,9.37
LUIS BAKER,20539,14.98,0.00%,9.37
COREY RAJE,20431,14.98,0.00%,9.37
ARIANA HOWARD,21260,14.98,0.00%,9.37
ALEX SANDERS,21247,14.98,0.00%,9.37
NATASHA ALONSO,25009,14.98,0.00%,9.37
GABRIEL RUSSELL,20516,14.98,0.00%,9.37
PATRICIA MALHOTRA,21758,14.98,0.00%,9.37
SARA CAMPBELL,21721,14.98,0.00%,9.37
LUCAS WHITE,21755,14.98,0.00%,9.37
MARCUS PEREZ,20786,14.98,0.00%,9.37
LOUIS SHEN,21778,14.98,0.00%,9.37
RILEY POWELL,22350,14.98,0.00%,9.37
RILEY TORRES,20535,14.98,0.00%,9.37
DALTON POWELL,21697,14.98,0.00%,9.37
CASSIDY SIMMONS,21707,14.98,0.00%,9.37
JUAN SANDERS,20432,14.98,0.00%,9.37
LEAH LI,12871,14.98,0.00%,9.37
SPENCER WOOD,21722,14.98,0.00%,9.37
OLIVIA SIMMONS,21689,14.98,0.00%,9.37
DEB DOMINGUEZ,13588,14.98,0.00%,9.37
MATTHEW TAYLOR,20511,14.98,0.00%,9.37
CASSIDY FOSTER,20488,14.98,0.00%,9.37
HUNTER HALL,21288,14.98,0.00%,9.37
REBEKAH MARTINEZ,12721,14.98,0.00%,9.37
ALLEN PATEL,22049,14.98,0.00%,9.37
HANNAH ALEXANDER,23280,14.98,0.00%,9.37
LAUREN GRIFFIN,21789,14.98,0.00%,9.37
SAMUEL SHAN,21455,14.98,0.00%,9.37
MACKENZIE RIVERA,21285,14.98,0.00%,9.37
DEVON RAHEEM,21449,14.98,0.00%,9.37
KELSEY TANG,12616,14.98,0.00%,9.37
BYRON DIAZ,21140,14.98,0.00%,9.37
ZOE TORRES,22348,14.98,0.00%,9.37
ALYSSA ROGERS,21773,14.98,0.00%,9.37
JOSE PARKER,21713,14.98,0.00%,9.37
RILEY RICHARDSON,23379,14.98,0.00%,9.37
ROBERT JAI,21492,14.98,0.00%,9.37
WYATT JACKSON,21579,14.98,0.00%,9.37
EBONY MALHOTRA,11589,14.98,0.00%,9.37
JILLIAN MADAN,13410,14.98,0.00%,9.37
GRANT NATH,28947,14.98,0.00%,9.37
BLAKE MARTINEZ,20475,14.98,0.00%,9.37
MEGAN WATSON,23258,14.98,0.00%,9.37
DALTON ROBINSON,21413,14.98,0.00%,9.37
AMANDA ROSS,12727,14.98,0.00%,9.37
MASON COLLINS,21368,14.98,0.00%,9.37
ISAIAH RIVERA,23011,14.98,0.00%,9.37
REGINA MALHOTRA,22012,14.98,0.00%,9.37
ARTURO MA,12628,14.98,0.00%,9.37
RICHARD REED,20485,14.98,0.00%,9.37
RILEY PETERSON,22025,14.98,0.00%,9.37
CHERYL RUIZ,12719,14.98,0.00%,9.37
NOAH EDWARDS,21814,14.98,0.00%,9.37
MANDY YANG,21724,14.98,0.00%,9.37
SAVANNAH WARD,21692,14.98,0.00%,9.37
CHRISTIAN RODRIGUEZ,21346,14.98,0.00%,9.37
SPENCER FOSTER,21612,14.98,0.00%,9.37
COLLEEN XU,28956,14.98,0.00%,9.37
PEDRO HERNANDEZ,21905,14.98,0.00%,9.37
KAYLA HARRISON,20790,14.98,0.00%,9.37
JENNIFER THOMAS,21273,14.98,0.00%,9.37
JACK CARTER,21460,14.98,0.00%,9.37
BROOKE COOK,21804,14.98,0.00%,9.37
KATHERINE RIVERA,21636,14.98,0.00%,9.37
RICHARD NELSON,22339,14.98,0.00%,9.37
KRISTI RANDALL,13665,14.98,0.00%,9.37
EDUARDO BROWN,22070,14.98,0.00%,9.37
JUAN BAILEY,21243,14.98,0.00%,9.37
SAVANNAH HALL,21938,14.98,0.00%,9.37
ROSS MALHOTRA,29307,14.98,0.00%,9.37
EDDIE MARTIN,12724,14.98,0.00%,9.37
ZACHARY BUTLER,22052,14.98,0.00%,9.37
FAITH JENKINS,21630,14.98,0.00%,9.37
LUIS ALEXANDER,21459,14.98,0.00%,9.37
ALEXIA WOOD,23252,14.98,0.00%,9.37
RAUL JAI,21720,14.98,0.00%,9.37
NICHOLE RAI,21496,14.98,0.00%,9.37
CHLOE ROGERS,20439,14.98,0.00%,9.37
RONALD FERNANDEZ,28939,14.98,0.00%,9.37
JESSE PETERSON,20494,14.98,0.00%,9.37
MELANIE WARD,21432,14.98,0.00%,9.37
OLIVIA PATTERSON,20636,14.98,0.00%,9.37
ANDY GUTIERREZ,12798,14.98,0.00%,9.37
JESSE MORRIS,21688,14.98,0.00%,9.37
TRACY SHE,21698,14.98,0.00%,9.37
CASSANDRA SRINI,20520,14.98,0.00%,9.37
CHARLES MORGAN,20766,14.98,0.00%,9.37
SETH CLARK,22034,14.98,0.00%,9.37
ISAAC SANCHEZ,23007,14.98,0.00%,9.37
JACLYN LIANG,21632,14.98,0.00%,9.37
CARLOS PARKER,20676,14.98,0.00%,9.37
TONY JAI,20503,14.98,0.00%,9.37
SARA GREEN,21657,14.98,0.00%,9.37
JIMMY ASHE,28959,14.98,0.00%,9.37
FERNANDO COLEMAN,21250,14.98,0.00%,9.37
ADAM KING,16932,14.56,0.00%,9.1
MAYRA CHANDRA,16453,14.56,0.00%,9.1
SUSAN GUO,26543,14.23,0.00%,8.91
JAVIER VAZQUEZ,17652,14.23,0.00%,8.91
ANDREA REED,29125,14.23,0.00%,8.91
LEE TRAVERS,22830,14.23,0.00%,8.91
DAWN HU,20797,14.23,0.00%,8.91
ROY HERNANDEZ,16134,13.98,0.00%,8.75
JESSE RIVERA,16249,13.98,0.00%,8.75
RAYMOND RODRIGUEZ,11352,13.98,0.00%,8.75
WYATT MARTIN,16234,13.98,0.00%,8.75
GRACE JOHNSON,18093,13.98,0.00%,8.75
CARLY SHEN,22915,13.98,0.00%,8.75
STEVE HU,16294,13.98,0.00%,8.75
MIGUEL ALLEN,11385,13.98,0.00%,8.75
KURT PAL,11393,13.98,0.00%,8.75
ARMANDO MUNOZ,19906,13.98,0.00%,8.75
RANDY SHE,11415,13.98,0.00%,8.75
CHLOE MOORE,26269,13.98,0.00%,8.75
PAIGE BLUE,21703,13.98,0.00%,8.75
GABRIELLE WOOD,28787,13.98,0.00%,8.75
ROBERTO GUTIERREZ,11355,13.98,0.00%,8.75
JONATHAN GRIFFIN,16838,13.98,0.00%,8.75
FRANCISCO MARTINEZ,11375,13.98,0.00%,8.75
FRANCIS JIMENEZ,11495,13.98,0.00%,8.75
MADISON LONG,12205,13.98,0.00%,8.75
SARAH BENNETT,17145,13.98,0.00%,8.75
JOSHUA JOHNSON,20939,13.98,0.00%,8.75
GAVIN STONE,16718,13.98,0.00%,8.75
PAIGE WARD,16953,13.98,0.00%,8.75
HAILEY WATSON,16119,13.98,0.00%,8.75
LUCAS ALLEN,16802,13.98,0.00%,8.75
MARSHALL XIE,19796,13.98,0.00%,8.75
ERIC COLLINS,15275,13.98,0.00%,8.75
ALEXANDRA HALL,15869,13.98,0.00%,8.75
ROY NAVARRO,11347,13.98,0.00%,8.75
JON SHARMA,18327,13.98,0.00%,8.75
JACLYN WU,24035,13.98,0.00%,8.75
BRENDA MEHTA,11399,13.98,0.00%,8.75
JASMINE JAMES,17170,13.98,0.00%,8.75
NOAH JENKINS,24379,13.98,0.00%,8.75
LYDIA RANA,29395,13.98,0.00%,8.75
LEAH ZHU,22474,13.98,0.00%,8.75
JACOB WILLIAMS,16725,13.98,0.00%,8.75
JORDAN GONZALES,23681,13.63,0.00%,6.06
WYATT HALL,23827,13.63,0.00%,6.06
HAILEY BAKER,16378,13.63,0.00%,6.06
XAVIER JENKINS,22537,13.63,0.00%,6.06
JENNIFER MITCHELL,18311,13.63,0.00%,6.06
TRISHA LIANG,17178,13.63,0.00%,6.06
GAVIN GONZALES,24488,13.63,0.00%,6.06
FERNANDO WASHINGTON,18117,13.63,0.00%,6.06
ADAM WASHINGTON,25437,13.63,0.00%,6.06
TIMOTHY CAMPBELL,25845,13.63,0.00%,6.06
GRANT SHAN,26215,13.63,0.00%,6.06
CALEB PARKER,26318,13.63,0.00%,6.06
ALISHA HOLT,28350,13.63,0.00%,6.06
FRANCISCO RAMAN,24020,13.63,0.00%,6.06
ANDRES SHARMA,24230,13.63,0.00%,6.06
LUIS WRIGHT,18761,13.63,0.00%,6.06
MARCUS FLORES,16913,13.63,0.00%,6.06
ADAM LI,16985,13.63,0.00%,6.06
LESLIE SUAREZ,22955,13.63,0.00%,6.06
ERIN RIVERA,16856,13.63,0.00%,6.06
MARCO RANA,24473,13.63,0.00%,6.06
MARCUS LONG,18087,13.63,0.00%,6.06
SYDNEY TRAVERS,19656,13.63,0.00%,6.06
EMILY SMITH,17692,13.63,0.00%,6.06
SHEENA LAL,23312,13.63,0.00%,6.06
MICHAEL RUGGIERO,21867,13.63,0.00%,6.06
JONATHAN BRYANT,19358,13.63,0.00%,6.06
EMMANUEL KAPOOR,24119,13.63,0.00%,6.06
JORGE LIN,27593,13.63,0.00%,6.06
JESSICA LONG,16808,13.63,0.00%,6.06
AMANDA PERRY,16676,13.63,0.00%,6.06
CHLOE MITCHELL,17529,13.63,0.00%,6.06
YOLANDA NATH,24625,13.63,0.00%,6.06
JONATHAN DAVIS,29259,13.63,0.00%,6.06
KAYLA WILSON,28361,13.63,0.00%,6.06
DONNA NATH,18339,13.63,0.00%,6.06
BAILEY SANDERS,16809,13.63,0.00%,6.06
SHAWN NATH,18119,13.63,0.00%,6.06
TIFFANY XU,24125,13.63,0.00%,6.06
JON LIN,21096,13.63,0.00%,6.06
NATHAN FLORES,24637,13.63,0.00%,6.06
GAVIN BENNETT,17588,13.63,0.00%,6.06
KELSEY XU,28220,13.63,0.00%,6.06
GERALD GUTIERREZ,25542,13.63,0.00%,6.06
ABIGAIL MARTINEZ,16651,13.63,0.00%,6.06
RICHARD YOUNG,18115,13.63,0.00%,6.06
CARSON DIAZ,16813,13.63,0.00%,6.06
BRIANNA COOPER,25925,13.63,0.00%,6.06
KEVIN LI,25188,13.63,0.00%,6.06
ARTURO LU,17274,13.63,0.00%,6.06
DANIELLE WATSON,18572,13.63,0.00%,6.06
MICHELE PRASAD,21862,13.63,0.00%,6.06
ISAAC RAMIREZ,17531,13.63,0.00%,6.06
ZACHARY SHARMA,17562,13.63,0.00%,6.06
MIKAEL SANDBERG,13566,13.63,0.00%,6.06
RICHARD HAYES,17177,13.63,0.00%,6.06
JACKSON YOUNG,29020,13.63,0.00%,6.06
MEREDITH DIAZ,18652,13.63,0.00%,6.06
SHAUN ANDERSEN,19272,13.63,0.00%,6.06
JEREMIAH GREEN,28253,13.63,0.00%,6.06
JAMIE LU,23646,13.63,0.00%,6.06
DAVID LAL,16773,13.63,0.00%,6.06
DIANA SUAREZ,27834,13.63,0.00%,6.06
JOSE MITCHELL,24568,13.63,0.00%,6.06
HUNTER WILSON,27230,13.63,0.00%,6.06
ASHLEY JENKINS,21091,13.63,0.00%,6.06
JASON FLORES,18663,13.63,0.00%,6.06
MACKENZIE MORRIS,26474,13.63,0.00%,6.06
NOAH RODRIGUEZ,22325,13.63,0.00%,6.06
COLLEEN ZHOU,23122,13.63,0.00%,6.06
DIANE SANZ,20153,13.63,0.00%,6.06
ERICK RODRIGUEZ,27209,13.63,0.00%,6.06
JACK HUGHES,16677,13.63,0.00%,6.06
NATALIE TORRES,18383,13.63,0.00%,6.06
SAMUEL LEWIS,17155,13.63,0.00%,6.06
LINDSEY CHANDE,20094,13.63,0.00%,6.06
CASSANDRA MEHTA,23014,13.63,0.00%,6.06
REGINA SARA,25496,13.63,0.00%,6.06
EVELYN SAI,20415,13.63,0.00%,6.06
ARIANNA JAMES,25799,13.63,0.00%,6.06
ROBERT LONG,18664,13.63,0.00%,6.06
IAN RUSSELL,24746,13.63,0.00%,6.06
SYDNEY LEWIS,17447,13.63,0.00%,6.06
EDWIN LIANG,12327,13.63,0.00%,6.06
GLORIA GUTIERREZ,17540,13.63,0.00%,6.06
ANNA FLORES,18346,13.63,0.00%,6.06
ANGELICA HUGHES,18477,13.63,0.00%,6.06
JORDAN ADAMS,16377,13.63,0.00%,6.06
MARTHA GUO,28536,13.63,0.00%,6.06
KARLA NATH,22317,13.63,0.00%,6.06
ALEXANDRA GREEN,28269,13.63,0.00%,6.06
MARTIN GONZALEZ,22832,13.63,0.00%,6.06
SAMUEL GONZALEZ,28143,13.63,0.00%,6.06
RODNEY ALVAREZ,29286,13.63,0.00%,6.06
GREGORY RAI,19275,13.63,0.00%,6.06
JUSTIN JENKINS,17693,13.63,0.00%,6.06
TAYLOR COLEMAN,18104,13.63,0.00%,6.06
DYLAN JONES,17392,13.63,0.00%,6.06
REGINA RAY,25142,13.63,0.00%,6.06
ERICA HE,21843,13.63,0.00%,6.06
ANNA JOHNSON,28126,13.63,0.00%,6.06
GRACE THOMAS,17031,13.63,0.00%,6.06
KAITLYN YOUNG,25062,13.63,0.00%,6.06
ARTURO CHEN,19352,13.63,0.00%,6.06
KATHERINE BAILEY,28905,13.63,0.00%,6.06
JOE VANCE,28877,12.98,0.00%,8.13
MICHELE MALHOTRA,26896,12.98,0.00%,8.13
MARGARET WANG,22815,12.98,0.00%,8.13
SHANNON GILL,24117,12.98,0.00%,8.13
REGINALD CARLSON,22677,12.98,0.00%,8.13
JADE COOK,25687,12.98,0.00%,8.13
JEREMIAH LEE,28128,12.94,0.00%,8.1
EBONY ROMERO,27717,12.94,0.00%,8.1
JONATHAN PEREZ,23455,12.94,0.00%,8.1
JAKE HE,24472,12.94,0.00%,8.1
ALISON BECK,28889,12.94,0.00%,8.1
ANGELA GRAY,15744,12.94,0.00%,8.1
MICHELE SANCHEZ,23543,12.94,0.00%,8.1
OMAR SHE,15448,12.94,0.00%,8.1
WAYNE SHEN,23647,12.94,0.00%,8.1
KELLI MA,18667,12.94,0.00%,8.1
ALEXANDRIA FLORES,17032,12.94,0.00%,8.1
JUSTIN DAVIS,28074,12.94,0.00%,8.1
ANNA COOK,17527,12.94,0.00%,8.1
GLENN MA,16280,12.94,0.00%,8.1
TIMOTHY BAILEY,18456,12.94,0.00%,8.1
GRACE MOORE,17490,12.94,0.00%,8.1
CODY WEST,18408,12.94,0.00%,8.1
GLORIA SANZ,19179,12.94,0.00%,8.1
REBEKAH RAMAN,22454,12.94,0.00%,8.1
ABIGAIL RUSSELL,21826,12.94,0.00%,8.1
RYAN CLARK,17164,12.94,0.00%,8.1
AMBER EVANS,27933,12.94,0.00%,8.1
JUHA-PEKKA POSTI,22219,12.94,0.00%,8.1
ALEXANDRIA SIMMONS,17506,12.94,0.00%,8.1
AUSTIN LI,18110,12.94,0.00%,8.1
LAUREN RODRIGUEZ,27037,12.94,0.00%,8.1
WAYNE PAL,19764,12.94,0.00%,8.1
LOGAN KING,18374,12.94,0.00%,8.1
LINDA SANZ,22945,12.94,0.00%,8.1
TRACY LAL,23086,12.94,0.00%,8.1
SEBASTIAN COOK,18321,12.94,0.00%,8.1
ANN ARUN,16238,12.94,0.00%,8.1
CHLOE WILLIAMS,28106,12.94,0.00%,8.1
JUAN HOWARD,18180,12.94,0.00%,8.1
NATHAN ANDERSON,14876,12.94,0.00%,8.1
VICTOR SUAREZ,24071,12.94,0.00%,8.1
CHAD SHAN,24621,12.94,0.00%,8.1
AIDAN HUGHES,28858,12.94,0.00%,8.1
LUCAS SIMMONS,16246,12.94,0.00%,8.1
LOUIS YANG,23013,12.94,0.00%,8.1
EDUARDO RODRIGUEZ,17396,12.94,0.00%,8.1
KAITLYN KELLY,18380,12.94,0.00%,8.1
CHARLES TURNER,24188,12.94,0.00%,8.1
BLAKE BRYANT,15202,12.94,0.00%,8.1
MIGUEL PHILLIPS,20498,12.94,0.00%,8.1
JACK WANG,17152,12.94,0.00%,8.1
MARIAH HOWARD,14918,12.94,0.00%,8.1
CHRISTINE ANDERSEN,27945,12.63,0.00%,5.44
CLARENCE LI,23609,12.63,0.00%,5.44
DARRYL ZHOU,22834,12.63,0.00%,5.44
DARREN WEBER,22563,12.63,0.00%,5.44
MANDY ZHOU,29251,12.63,0.00%,5.44
JOE ALVAREZ,20041,12.63,0.00%,5.44
VIRGINIA SAI,27222,11.94,0.00%,7.48
BRITTNEY ZHOU,24148,11.94,0.00%,7.48
SETH GARCIA,27465,11.94,0.00%,7.48
LOGAN BAKER,29160,11.94,0.00%,7.48
JILLIAN PEREZ,20827,11.94,0.00%,7.48
SHEILA SUAREZ,28884,11.94,0.00%,7.48
CARLOS ALLEN,29270,11.94,0.00%,7.48
JULIA HALL,27337,11.94,0.00%,7.48
EMMA DIAZ,18711,10.24,0.00%,6.41
CHARLES BAILEY,28330,10.24,0.00%,6.41
RAFAEL ZHOU,24494,9.99,0.00%,6.25
WALTER MORENO,20681,9.99,0.00%,6.25
BILLY GOMEZ,13596,9.99,0.00%,6.25
DONALD KOVAR,24277,9.99,0.00%,6.25
JACK GONZALEZ,23254,9.99,0.00%,6.25
JOSHUA WALKER,20732,9.99,0.00%,6.25
ROSS ALVAREZ,22009,9.99,0.00%,6.25
CODY REED,21358,9.99,0.00%,6.25
SYDNEY PARKER,20512,9.99,0.00%,6.25
STEPHANIE BRYANT,20634,9.99,0.00%,6.25
DAVID FOSTER,21294,9.99,0.00%,6.25
FREDERICK RAMAN,28942,9.99,0.00%,6.25
JENNIFER COX,21934,9.99,0.00%,6.25
NATASHA GILL,20388,9.99,0.00%,6.25
ELIZABETH MOORE,22352,9.99,0.00%,6.25
JOSE DIAZ,21481,9.99,0.00%,6.25
JAIME GOEL,22053,9.99,0.00%,6.25
FERNANDO WOOD,24253,9.99,0.00%,6.25
REBECCA CAMPBELL,20687,9.99,0.00%,6.25
ALVIN GOLDSTEIN,21454,9.99,0.00%,6.25
IAN HUGHES,21399,9.99,0.00%,6.25
SARAH MOORE,28938,9.99,0.00%,6.25
ALEXANDER WHITE,20487,9.99,0.00%,6.25
ALEXANDRIA MURPHY,20509,9.99,0.00%,6.25
VICTOR RAMOS,24246,9.99,0.00%,6.25
TONI FERNANDEZ,12553,9.99,0.00%,6.25
CAROL COOPER,12605,9.99,0.00%,6.25
JOHN BROWN,20637,9.99,0.00%,6.25
ALEXANDRA HUGHES,20440,9.99,0.00%,6.25
RYAN PATTERSON,20791,9.99,0.00%,6.25
GLENN SHE,29117,9.99,0.00%,6.25
LOGAN JONES,22355,9.99,0.00%,6.25
CHLOE FLORES,23278,9.99,0.00%,6.25
CARLOS HALL,21425,9.99,0.00%,6.25
RACHEL WALKER,20449,9.99,0.00%,6.25
MONICA RODRIGUEZ,28951,9.99,0.00%,6.25
ALBERT ORTEGA,21686,9.99,0.00%,6.25
MICHAEL WHITE,20780,9.99,0.00%,6.25
ANTHONY WILSON,21639,9.99,0.00%,6.25
JASMINE FLORES,20540,9.99,0.00%,6.25
CONNOR DIAZ,21623,9.99,0.00%,6.25
DEVIN PATTERSON,21314,9.99,0.00%,6.25
MANUEL KAPOOR,12556,8.64,0.00%,2.94
MARC DOMINGUEZ,12539,8.64,0.00%,2.94
WILLIE RAJE,12641,8.64,0.00%,2.94
SHAWNA CHANDER,12516,8.64,0.00%,2.94
BRUCE JORDAN,12544,8.64,0.00%,2.94
DARRYL LIN,15031,8.64,0.00%,2.94
KATIE SHAN,12534,8.64,0.00%,2.94
DEVIN CARTER,11584,8.64,0.00%,2.94
CLIFFORD KAPOOR,12535,8.64,0.00%,2.94
JAY GARCIA,12488,8.64,0.00%,2.94
OMAR GOEL,12649,8.64,0.00%,2.94
MARTIN MALHOTRA,12651,8.64,0.00%,2.94
JACQUELINE BAILEY,28610,8.64,0.00%,2.94
BRUCE TORRES,12552,8.64,0.00%,2.94
KATE KUMAR,17321,8.64,0.00%,2.94
JACLYN RAJI,18289,8.64,0.00%,2.94
ALEXA WATSON,12517,8.64,0.00%,2.94
ALBERTO ROMERO,11586,8.64,0.00%,2.94
KIMBERLY MURPHY,12961,8.64,0.00%,2.94
JAVIER DOMINGUEZ,12536,8.64,0.00%,2.94
JAMES CAMPBELL,28613,8.64,0.00%,2.94
DOMINIQUE MARTINEZ,28788,8.64,0.00%,2.94
KRISTINA PEREZ,12643,8.64,0.00%,2.94
LACEY BECKER,12514,8.64,0.00%,2.94
JESSICA MORRIS,28967,8.64,0.00%,2.94
VICTOR DIAZ,12481,8.64,0.00%,2.94
CHRISTIAN ALEXANDER,28611,8.64,0.00%,2.94
CAROLYN GOMEZ,12512,8.64,0.00%,2.94
IAN BELL,12507,8.64,0.00%,2.94
CALEB PEREZ,12943,8.64,0.00%,2.94
JONATHAN FLORES,28615,8.64,0.00%,2.94
RUBEN ALVAREZ,12543,8.64,0.00%,2.94
JIMMY CARLSON,12642,8.64,0.00%,2.94
LUIS JENKINS,28614,8.64,0.00%,2.94
BLAKE ROBERTS,12656,8.64,0.00%,2.94
PAULA BLANCO,12538,8.64,0.00%,2.94
GABRIEL ROBERTS,28612,8.64,0.00%,2.94
KATE SHAN,12524,8.64,0.00%,2.94
JONATHAN ZHANG,12541,8.64,0.00%,2.94
LATOYA ANDERSEN,29057,8.64,0.00%,2.94
TERRENCE LUO,12537,8.64,0.00%,2.94
GRANT CHANDER,12511,8.64,0.00%,2.94
SHELBY BAILEY,12515,8.64,0.00%,2.94
JACQUELYN DOMINGUEZ,12518,8.64,0.00%,2.94
STEPHANIE PERRY,28599,7.95,0.00%,4.98
MELISSA GRIFFIN,28780,7.95,0.00%,4.98
BRIAN BELL,28603,7.95,0.00%,4.98
BRANDON BUTLER,12145,7.95,0.00%,4.98
HALEY BUTLER,28596,7.95,0.00%,4.98
HUNTER SHARMA,28607,7.95,0.00%,4.98
ALLISON JAMES,28604,7.95,0.00%,4.98
SETH ALEXANDER,11938,7.95,0.00%,4.98
JOSHUA WILSON,28606,7.95,0.00%,4.98
KRISTEN ZHAO,16930,7.95,0.00%,4.98
CHRISTIAN GONZALES,28601,7.95,0.00%,4.98
BRIANNA HARRIS,28597,7.95,0.00%,4.98
JADE SANCHEZ,15319,7.28,0.00%,4.55
JILL MUNOZ,18174,7.28,0.00%,4.55
ALYSSA POWELL,15476,7.28,0.00%,4.55
JADA REED,16384,7.28,0.00%,4.55
DAMIEN ZHAO,15861,7.28,0.00%,4.55
PAUL SINGH,27040,7.28,0.00%,4.55
FRANCISCO PATEL,15443,7.28,0.00%,4.55
LESLIE RUIZ,26032,7.28,0.00%,4.55
HANNAH WASHINGTON,29130,7.28,0.00%,4.55
LAUREN WATSON,15198,7.28,0.00%,4.55
DAKOTA PATTERSON,14465,7.28,0.00%,4.55
JENNIFER LEE,14644,7.28,0.00%,4.55
KATHERINE RICHARDSON,14901,7.28,0.00%,4.55
ETHAN BROWN,17369,7.28,0.00%,4.55
GRACE RIVERA,14468,7.28,0.00%,4.55
DESTINY RODRIGUEZ,22739,7.28,0.00%,4.55
STEVEN PETERSON,23449,7.28,0.00%,4.55
JANELLE SUBRAM,25672,7.28,0.00%,4.55
CHELSEA SAI,14845,7.28,0.00%,4.55
NATHAN BAKER,29000,7.28,0.00%,4.55
SARA WATSON,14921,7.28,0.00%,4.55
CINDY RANA,21367,7.28,0.00%,4.55
TRINITY JAMES,15161,7.28,0.00%,4.55
CLIFFORD SUBRAM,28175,7.28,0.00%,4.55
JACK BRYANT,15940,7.28,0.00%,4.55
JEREMY BROOKS,24713,7.28,0.00%,4.55
RACHEL BRYANT,22019,7.28,0.00%,4.55
HUNTER BROWN,27036,7.28,0.00%,4.55
RICHARD RAMIREZ,28239,7.28,0.00%,4.55
ADRIENNE RAMOS,28216,7.28,0.00%,4.55
CHARLES PEREZ,26693,7.28,0.00%,4.55
RICARDO PAL,16001,7.28,0.00%,4.55
JAMES NELSON,24525,7.28,0.00%,4.55
STACEY ZHOU,21374,7.28,0.00%,4.55
BAILEY MITCHELL,26706,7.28,0.00%,4.55
KARLA RAJE,28936,7.28,0.00%,4.55
MARIAH GRAY,22278,7.28,0.00%,4.55
AMANDA BUTLER,15406,7.28,0.00%,4.55
ROBERT BAKER,27300,7.28,0.00%,4.55
DALTON TORRES,23503,7.28,0.00%,4.55
JOSHUA MARTIN,27607,7.28,0.00%,4.55
SETH SANDERS,16750,7.28,0.00%,4.55
ELIZABETH HAYES,17663,7.28,0.00%,4.55
ERIKA VAZQUEZ,22974,7.28,0.00%,4.55
MARVIN HERNANDEZ,23077,7.28,0.00%,4.55
NATHAN SMITH,21764,7.28,0.00%,4.55
ALISHA LIANG,18169,7.28,0.00%,4.55
CHARLES BELL,25314,7.28,0.00%,4.55
GRACE WALKER,25513,7.28,0.00%,4.55
AMBER YOUNG,28005,7.28,0.00%,4.55
JENNIFER DIAZ,16115,7.28,0.00%,4.55
JUSTIN HENDERSON,23591,7.28,0.00%,4.55
JONATHAN JOHNSON,22059,7.28,0.00%,4.55
KYLE COLLINS,14654,7.28,0.00%,4.55
XAVIER ALAN,15384,7.28,0.00%,4.55
HUNTER WALKER,27100,7.28,0.00%,4.55
BRANDI MARTIN,15368,7.28,0.00%,4.55
DYLAN THOMAS,19873,7.28,0.00%,4.55
ALEXANDRA ROGERS,24693,7.28,0.00%,4.55
DESTINY REED,15385,7.28,0.00%,4.55
HUNTER FLORES,27210,7.28,0.00%,4.55
ANDREA EDWARDS,28004,7.28,0.00%,4.55
GRACE STEWART,24773,7.28,0.00%,4.55
ISABELLA PERRY,14475,7.28,0.00%,4.55
AMBER KING,15935,7.28,0.00%,4.55
JUSTIN PATTERSON,14492,7.28,0.00%,4.55
RANDALL ALONSO,27960,7.28,0.00%,4.55
CATHERINE REED,20380,7.28,0.00%,4.55
JACOB TAYLOR,15331,7.28,0.00%,4.55
MARCO SURI,16454,7.28,0.00%,4.55
ANDREW LAN,28011,7.28,0.00%,4.55
MALLORY GOMEZ,24898,7.28,0.00%,4.55
ANDREA HOWARD,14742,7.28,0.00%,4.55
GARRETT MORRIS,15313,7.28,0.00%,4.55
MIGUEL JONES,16900,7.28,0.00%,4.55
ELIZABETH BARNES,24939,7.28,0.00%,4.55
SYDNEY LONG,27921,7.28,0.00%,4.55
GERALD DIAZ,25118,7.28,0.00%,4.55
WAYNE BLACK,25056,7.28,0.00%,4.55
IAN STEWART,28012,7.28,0.00%,4.55
JODI RAI,27994,7.28,0.00%,4.55
TOMMY CHAMPION,28909,7.28,0.00%,4.55
KATELYN RAMIREZ,16715,7.28,0.00%,4.55
NATHAN GREEN,17487,7.28,0.00%,4.55
ISAAC REED,26074,7.28,0.00%,4.55
BRYCE REED,14476,7.28,0.00%,4.55
JADE HOWARD,17658,7.28,0.00%,4.55
ISABELLA GRIFFIN,16064,7.28,0.00%,4.55
NICHOLE KUMAR,23236,7.28,0.00%,4.55
MICHELLE BLUE,15947,7.28,0.00%,4.55
SAMUEL JONES,15896,7.28,0.00%,4.55
NEIL GUTIERREZ,21489,7.28,0.00%,4.55
ELIJAH EDWARDS,28157,7.28,0.00%,4.55
FERNANDO BENNETT,27174,7.28,0.00%,4.55
HANNAH GARCIA,28105,7.28,0.00%,4.55
TONY RAJI,27332,7.28,0.00%,4.55
VICTORIA MURPHY,15163,7.28,0.00%,4.55
RICHARD SIMMONS,24149,7.28,0.00%,4.55
